city_name,population,country_code,timezone,latitude,longitude
Barddhamān,301725,IN,Asia/Kolkata,23.25572,87.85691
Bareilly,745435,IN,Asia/Kolkata,28.36678,79.43167
Bari,316491,IT,Europe/Rome,41.12066,16.86982
Bariadi,260927,TZ,Africa/Dar_es_Salaam,-2.8,33.98333
Barinas,397279,VE,America/Caracas,8.62261,-70.20749
Barishal,202242,BD,Asia/Dhaka,22.70497,90.37013
Barnaul,632372,RU,Asia/Barnaul,53.36056,83.76361
Barnāla,105016,IN,Asia/Kolkata,30.37451,75.5487
Barquisimeto,1240714,VE,America/Caracas,10.0647,-69.35703
Barra Mansa,164052,BR,America/Sao_Paulo,-22.54417,-44.17139
Barrancabermeja,191403,CO,America/Bogota,7.06528,-73.85472
Barranquilla,1206319,CO,America/Bogota,10.96854,-74.78132
Barreiras,158292,BR,America/Bahia,-12.15278,-44.99
Barretos,101220,BR,America/Sao_Paulo,-20.55722,-48.56778
Barrie,141434,CA,America/Toronto,44.40011,-79.66634
Barueri,251994,BR,America/Sao_Paulo,-23.51056,-46.87611
Baruta,244216,VE,America/Caracas,10.43424,-66.87558
Barysaw,135696,BY,Europe/Minsk,54.2279,28.505
Basel,164488,CH,Europe/Zurich,47.55839,7.57327
Bashan,103748,CN,Asia/Shanghai,27.76823,116.05017
Basildon,144859,GB,Europe/London,51.56844,0.45782
Basingstoke,107642,GB,Europe/London,51.26249,-1.08708
Basrah,1326564,IQ,Asia/Baghdad,30.50852,47.7804
Bastī,115115,IN,Asia/Kolkata,26.78817,82.71617
Basuo,444458,CN,Asia/Shanghai,19.10267,108.66565
Bat Yam,129012,IL,Asia/Jerusalem,32.02379,34.75185
Bata,173046,GQ,Africa/Malabo,1.86391,9.76582
Batam,1164352,ID,Asia/Jakarta,1.14937,104.02491
Batang,136145,ID,Asia/Jakarta,-6.4846,110.7083
Batangas,237370,PH,Asia/Manila,13.7567,121.0584
Bataysk,109962,RU,Europe/Moscow,47.13746,39.75713
Bath,101557,GB,Europe/London,51.3751,-2.36172
Bathinda,242800,IN,Asia/Kolkata,30.20747,74.93893
Batikent,300000,TR,Europe/Istanbul,39.96833,32.73083
Batman,452157,TR,Europe/Istanbul,37.88738,41.13221
Batna City,289504,DZ,Africa/Algiers,35.55597,6.17414
Baton Rouge,228590,US,America/Chicago,30.44332,-91.18747
Battagram,700000,PK,Asia/Karachi,34.67719,73.02329
Battambang,119251,KH,Asia/Phnom_Penh,13.10271,103.19822
Batu,221714,ID,Asia/Jakarta,-7.87,112.52833
Batu Caves,254083,MY,Asia/Kuala_Lumpur,3.238,101.682
Batu Pahat,156236,MY,Asia/Kuala_Lumpur,1.8548,102.9325
Batumi,172100,GE,Asia/Tbilisi,41.64228,41.63392
Baturaja,134759,ID,Asia/Jakarta,-4.12891,104.16695
Batāla,145468,IN,Asia/Kolkata,31.80921,75.20294
Baubau,161280,ID,Asia/Makassar,-5.4633,122.6024
Bauchi,693700,NG,Africa/Lagos,10.31032,9.84388
Bauru,379297,BR,America/Sao_Paulo,-22.31472,-49.06056
Bawshar,383257,OM,Asia/Muscat,23.57769,58.39982
Bayamo,192632,CU,America/Havana,20.37417,-76.64361
Bayamón,203499,PR,America/Puerto_Rico,18.39856,-66.15572
Bayan Lepas,130455,MY,Asia/Kuala_Lumpur,5.29992,100.26052
Bayan Nur,1760000,CN,Asia/Shanghai,40.74143,107.38599
Bayawan,122747,PH,Asia/Manila,9.3649,122.804
Bağcılar,749024,TR,Europe/Istanbul,41.03903,28.85671
Başakşehir,193750,TR,Europe/Istanbul,41.09307,28.80203
Beau Bassin-Rose Hill,111355,MU,Indian/Mauritius,-20.23325,57.46609
Beaumont,115282,US,America/Chicago,30.08605,-94.10185
Becontree,100000,GB,Europe/London,51.5529,0.129
Bedford,106940,GB,Europe/London,52.13459,-0.46632
Bedok New Town,276990,SG,Asia/Singapore,1.32639,103.94167
Beersheba,186600,IL,Asia/Jerusalem,31.25181,34.7913
Begusarai,252008,IN,Asia/Kolkata,25.41853,86.13389
Bei'an,436444,CN,Asia/Shanghai,48.26667,126.6
Beibei,247702,CN,Asia/Shanghai,29.82739,106.43645
Beihai,525329,CN,Asia/Shanghai,21.48349,109.11549
Beijing,18960744,CN,Asia/Shanghai,39.9075,116.39723
Beiliu,199769,CN,Asia/Shanghai,22.70722,110.34917
Beipiao,154999,CN,Asia/Shanghai,41.79194,120.77917
Beira,687764,MZ,Africa/Maputo,-19.84361,34.83889
Beirut,1916100,LB,Asia/Beirut,33.89332,35.50157
Bekasi,2564940,ID,Asia/Jakarta,-6.2349,106.9896
Belagavi,428720,IN,Asia/Kolkata,15.85212,74.50447
Belawan,102707,ID,Asia/Jakarta,3.7755,98.6832
Belfast,345418,GB,Europe/London,54.59682,-5.92541
Belford Roxo,466096,BR,America/Sao_Paulo,-22.76417,-43.39944
Belgorod,345289,RU,Europe/Moscow,50.61074,36.58015
Belgrade,1273651,RS,Europe/Belgrade,44.80401,20.46513
Belgrano,138942,AR,America/Argentina/Buenos_Aires,-34.5627,-58.45829
Bella Vista,175683,DO,America/Santo_Domingo,18.45539,-69.9454
Bellary,336681,IN,Asia/Kolkata,15.14205,76.92398
Bellevue,139820,US,America/Los_Angeles,47.61038,-122.20068
Bello,392939,CO,America/Bogota,6.33732,-75.55795
Belo Horizonte,2721564,BR,America/Sao_Paulo,-19.92083,-43.93778
Belém,1499641,BR,America/Belem,-1.45583,-48.50444
Bemowo,102393,PL,Europe/Warsaw,52.2546,20.90844
Bender,110175,MD,Europe/Chisinau,46.83156,29.47769
Bendigo,103034,AU,Australia/Melbourne,-36.75818,144.28024
Bengaluru,8443675,IN,Asia/Kolkata,12.97194,77.59369
Bengbu,972784,CN,Asia/Shanghai,32.94083,117.36083
Benghazi,757490,LY,Africa/Tripoli,32.11486,20.06859
Bengkulu,373591,ID,Asia/Jakarta,-3.80044,102.26554
Benguela,555124,AO,Africa/Luanda,-12.57674,13.40268
Beni,140731,CD,Africa/Lubumbashi,0.49113,29.47306
Beni Mellal,210397,MA,Africa/Casablanca,32.33725,-6.34983
Benin City,1782000,NG,Africa/Lagos,6.33815,5.62575
Benito Juarez,355017,MX,America/Mexico_City,19.3984,-99.15766
Benito Juárez,385439,MX,America/Mexico_City,19.3727,-99.1564
Benoni,605344,ZA,Africa/Johannesburg,-26.18848,28.32078
Benxi,987717,CN,Asia/Shanghai,41.28861,123.765
Beppu,122643,JP,Asia/Tokyo,33.27945,131.49751
Berazategui,180523,AR,America/Argentina/Buenos_Aires,-34.76531,-58.21278
Berbera,242344,SO,Africa/Mogadishu,10.43959,45.01432
Berbérati,103713,CF,Africa/Bangui,4.26116,15.79216
Bercham,150000,MY,Asia/Kuala_Lumpur,4.6411,101.1393
Berdyansk,106311,UA,Europe/Kyiv,46.75578,36.78815
Berezniki,167748,RU,Asia/Yekaterinburg,59.4091,56.8204
Bergamo,121200,IT,Europe/Rome,45.69601,9.66721
Bergedorf,119665,DE,Europe/Berlin,53.48462,10.22904
Bergen,285911,NO,Europe/Oslo,60.39299,5.32415
Bergisch Gladbach,106184,DE,Europe/Berlin,50.9856,7.13298
Berkane,119284,MA,Africa/Casablanca,34.92,-2.32
Berkeley,120972,US,America/Los_Angeles,37.87159,-122.27275
Berlin,3426354,DE,Europe/Berlin,52.52437,13.41053
Bern,121631,CH,Europe/Zurich,46.94809,7.44744
Berrechid,149201,MA,Africa/Casablanca,33.26553,-7.58754
Bertoua,137993,CM,Africa/Douala,4.57728,13.68459
Besançon,128426,FR,Europe/Paris,47.24878,6.01815
Bet Shemesh,124957,IL,Asia/Jerusalem,31.73072,34.99293
Betim,384000,BR,America/Sao_Paulo,-19.96778,-44.19833
Bettiah,132209,IN,Asia/Kolkata,26.80229,84.50311
Bexley,228000,GB,Europe/London,51.44162,0.14866
Beylikdüzü,122452,TR,Europe/Istanbul,40.982,28.6399
Beāwar,130777,IN,Asia/Kolkata,26.10119,74.32028
Bhadreswar,121662,IN,Asia/Kolkata,22.82449,88.33841
Bhadrāvati,163903,IN,Asia/Kolkata,13.84846,75.70502
Bhairab Bāzār,105457,BD,Asia/Dhaka,24.0524,90.9764
Bharatpur,229384,IN,Asia/Kolkata,27.21731,77.49009
Bharatpur,369377,NP,Asia/Kathmandu,27.6768,84.43589
Bharūch,169007,IN,Asia/Kolkata,21.69482,72.9805
Bhavnagar,605882,IN,Asia/Kolkata,21.76287,72.15331
Bhayandar,520301,IN,Asia/Kolkata,19.30157,72.85107
Bhilai,627734,IN,Asia/Kolkata,21.20919,81.4285
Bhimavaram,146961,IN,Asia/Kolkata,16.54078,81.52322
Bhimber,342900,PK,Asia/Karachi,32.97465,74.07846
Bhind,174035,IN,Asia/Kolkata,26.56671,78.78728
Bhisho,137287,ZA,Africa/Johannesburg,-32.84721,27.44218
Bhiwandi,874032,IN,Asia/Kolkata,19.30023,73.05881
Bhiwāni,196057,IN,Asia/Kolkata,28.79304,76.13968
Bhopāl,1599914,IN,Asia/Kolkata,23.25469,77.40289
Bhubaneswar,837000,IN,Asia/Kolkata,20.27241,85.83385
Bhuj,148834,IN,Asia/Kolkata,23.25397,69.66928
Bhusāval,183001,IN,Asia/Kolkata,21.04365,75.78506
Bhāgalpur,400146,IN,Asia/Kolkata,25.24446,86.97183
Bhālswa Jahangirpur,197148,IN,Asia/Kolkata,28.73558,77.16682
Bhātpāra,483129,IN,Asia/Kolkata,22.86643,88.40113
Bhātāra,324300,BD,Asia/Dhaka,23.8,90.45
Bhīlwāra,326431,IN,Asia/Kolkata,25.34707,74.64081
Białołeka,129106,PL,Europe/Warsaw,52.32127,20.97204
Białystok,291855,PL,Europe/Warsaw,53.13333,23.16433
Bibirevo,159000,RU,Europe/Moscow,55.88333,37.6
Bida,400000,NG,Africa/Lagos,9.08044,6.0099
Bielany,134854,PL,Europe/Warsaw,52.29242,20.93531
Bielefeld,331906,DE,Europe/Berlin,52.03333,8.53333
Bielsko-Biala,176515,PL,Europe/Warsaw,49.82245,19.04686
Bihār Sharīf,297268,IN,Asia/Kolkata,25.20084,85.52389
Bijapur,271064,IN,Asia/Kolkata,16.82442,75.71537
Bijie,1137383,CN,Asia/Shanghai,27.30193,105.28627
Bila Tserkva,207273,UA,Europe/Kyiv,49.8004,30.12851
Bilbao,345821,ES,Europe/Madrid,43.26271,-2.92528
Bilbeis,185237,EG,Africa/Cairo,30.42039,31.56223
Bilimora,510879,IN,Asia/Kolkata,20.76957,72.96134
Billings,110263,US,America/Denver,45.78329,-108.50069
Bilqās,137080,EG,Africa/Cairo,31.21452,31.35798
Bilāspur,365579,IN,Asia/Kolkata,22.08005,82.15543
Bima,161362,ID,Asia/Makassar,-8.46006,118.72667
Bimbo,348802,CF,Africa/Bangui,4.25671,18.41583
Binangonan,219204,PH,Asia/Manila,14.4646,121.1929
Bingöl,128935,TR,Europe/Istanbul,38.88472,40.49389
Binhe,278055,CN,Asia/Shanghai,32.68833,112.8275
Binjai,279302,ID,Asia/Jakarta,3.6001,98.4854
Bintulu,151617,MY,Asia/Kuching,3.16667,113.03333
Binzhou,682717,CN,Asia/Shanghai,37.36667,118.01667
Biratnagar,244750,NP,Asia/Kathmandu,26.45505,87.27007
Birgañj,268273,NP,Asia/Kathmandu,27.01709,84.8808
Birigui,102277,BR,America/Sao_Paulo,-21.28861,-50.34
Birkenhead,325264,GB,Europe/London,53.39337,-3.01479
Birmingham,1144919,GB,Europe/London,52.48142,-1.89983
Birmingham,212461,US,America/Chicago,33.52066,-86.80249
Birnin Kebbi,108164,NG,Africa/Lagos,12.45389,4.1975
Biryulëvo,144000,RU,Europe/Moscow,55.58635,37.67781
Bishan,204702,CN,Asia/Shanghai,29.59491,106.22476
Bishkek,900000,KG,Asia/Bishkek,42.87,74.59
Bishoftu,207400,ET,Africa/Addis_Ababa,8.75225,38.97846
Biskra,204661,DZ,Africa/Algiers,34.85038,5.72805
Bissau,439704,GW,Africa/Bissau,11.86357,-15.59767
Bitung,225134,ID,Asia/Makassar,1.44059,125.12824
Biysk,215430,RU,Asia/Barnaul,52.53639,85.20722
Bizerte,138430,TN,Africa/Tunis,37.27442,9.87391
Biên Hòa,830829,VN,Asia/Ho_Chi_Minh,10.94469,106.82432
Biñan,300000,PH,Asia/Manila,14.34267,121.08071
Blackburn,146521,GB,Europe/London,53.75,-2.48333
Blackpool,145007,GB,Europe/London,53.81667,-3.05
Blagoveshchensk,225091,RU,Asia/Yakutsk,50.27961,127.5405
Blantyre,902588,MW,Africa/Blantyre,-15.78499,35.00854
Blida,331779,DZ,Africa/Algiers,36.47004,2.8277
Blitar,150371,ID,Asia/Jakarta,-8.0983,112.1681
Bloemfontein,556637,ZA,Africa/Johannesburg,-29.12107,26.214
Blumenau,361855,BR,America/Sao_Paulo,-26.91944,-49.06611
Bnei Brak,214444,IL,Asia/Jerusalem,32.08074,34.8338
Bo,174354,SL,Africa/Freetown,7.96472,-11.73833
Boa Vista,419652,BR,America/Boa_Vista,2.81972,-60.67333
Bobo-Dioulasso,904920,BF,Africa/Ouagadougou,11.17715,-4.2979
Bobruysk,207351,BY,Europe/Minsk,53.14636,29.20552
Bochum,385729,DE,Europe/Berlin,51.48165,7.21648
Bochum-Hordel,380000,DE,Europe/Berlin,51.50168,7.1756
Bogor,1127408,ID,Asia/Jakarta,-6.59444,106.78917
Bogorodskoye,103000,RU,Europe/Moscow,55.81353,37.71617
Bogotá,7674366,CO,America/Bogota,4.60971,-74.08175
Bogra,210000,BD,Asia/Dhaka,24.85098,89.37108
Boise,145987,US,America/Boise,43.6135,-116.20345
Bojnūrd,192041,IR,Asia/Tehran,37.47473,57.32903
Bokhtar,110800,TJ,Asia/Dushanbe,37.83667,68.7775
Boksburg,445168,ZA,Africa/Johannesburg,-26.21197,28.25958
Bokāro,564319,IN,Asia/Kolkata,23.66934,86.15161
Bole,235585,CN,Asia/Shanghai,44.89334,82.06993
Bologna,394843,IT,Europe/Rome,44.49381,11.33875
Bolton,141331,GB,Europe/London,53.58333,-2.43333
Bolu,184682,TR,Europe/Istanbul,40.73583,31.60611
Bolzano,107436,IT,Europe/Rome,46.49067,11.33982
Boma,297009,CD,Africa/Kinshasa,-5.85098,13.05364
Bondoukou,141568,CI,Africa/Abidjan,8.0402,-2.80003
Bonn,330579,DE,Europe/Berlin,50.73438,7.09549
Bonon,119938,CI,Africa/Abidjan,6.9268,-6.0489
Bontang,189968,ID,Asia/Makassar,0.1324,117.4854
Borama,597842,SO,Africa/Mogadishu,9.93611,43.18278
Bordeaux,260958,FR,Europe/Paris,44.84044,-0.5805
Bordj Bou Arreridj,158812,DZ,Africa/Algiers,36.07389,4.76139
Bordj el Kiffan,123246,DZ,Africa/Algiers,36.74871,3.19249
Borivli,609617,IN,Asia/Kolkata,19.23496,72.85976
Borough Park,149248,US,America/New_York,40.63399,-73.99681
Borūjerd,251958,IR,Asia/Tehran,33.8973,48.7516
Boshan,153596,CN,Asia/Shanghai,36.48333,117.83333
Bosque Saúde,128469,BR,America/Sao_Paulo,-23.60926,-46.62304
Boston,675647,US,America/New_York,42.35843,-71.05977
Botad,130327,IN,Asia/Kolkata,22.16917,71.66671
Botoşani,114783,RO,Europe/Bucharest,47.75,26.66667
Botshabelo,309714,ZA,Africa/Johannesburg,-29.26737,26.72595
Bottrop,119909,DE,Europe/Berlin,51.52392,6.9285
Botucatu,148130,BR,America/Sao_Paulo,-22.88583,-48.445
Bou Saâda,111787,DZ,Africa/Algiers,35.20855,4.17402
Bouaflé,104209,CI,Africa/Abidjan,6.99041,-5.7442
Bouaké,832371,CI,Africa/Abidjan,7.69385,-5.03031
Boulder,107349,US,America/Denver,40.01499,-105.27055
Boulogne-Billancourt,108782,FR,Europe/Paris,48.83545,2.24128
Bournemouth,163600,GB,Europe/London,50.72048,-1.8795
Bouskoura,112501,MA,Africa/Casablanca,33.44976,-7.65239
Boyeros,188593,CU,America/Havana,23.0072,-82.4017
Bozhou,1409436,CN,Asia/Shanghai,33.87722,115.77028
Bradford,366187,GB,Europe/London,53.79391,-1.75206
Braga,121394,PT,Europe/Lisbon,41.55032,-8.42005
Bragança Paulista,125096,BR,America/Sao_Paulo,-22.9527,-46.54418
Brahmapur,324726,IN,Asia/Kolkata,19.31151,84.7929
Brakpan,305692,ZA,Africa/Johannesburg,-26.23656,28.36938
Brampton,593638,CA,America/Toronto,43.68341,-79.76633
Brandon,103483,US,America/New_York,27.9378,-82.28592
Brasilandia,243273,BR,America/Sao_Paulo,-23.44859,-46.68839
Brasília,2207718,BR,America/Sao_Paulo,-15.77972,-47.92972
Brateyevo,102000,RU,Europe/Moscow,55.63755,37.76438
Bratislava,423737,SK,Europe/Bratislava,48.14816,17.10674
Bratsk,256600,RU,Asia/Irkutsk,56.1325,101.61417
Braunschweig,244715,DE,Europe/Berlin,52.26594,10.52673
Brazzaville,1982000,CG,Africa/Brazzaville,-4.26613,15.28318
Braşov,253200,RO,Europe/Bucharest,45.64861,25.60613
Breda,167673,NL,Europe/Amsterdam,51.58656,4.77596
Bremen,546501,DE,Europe/Berlin,53.07582,8.80717
Bremerhaven,113557,DE,Europe/Berlin,53.53615,8.59298
Brent,329100,GB,Europe/London,51.55306,-0.3023
Brescia,200423,IT,Europe/Rome,45.53558,10.21472
Brest,344470,BY,Europe/Minsk,52.09755,23.68775
Brest,144899,FR,Europe/Paris,48.39029,-4.48628
Bridgeport,147629,US,America/New_York,41.17923,-73.18945
Brighton,277103,GB,Europe/London,50.82838,-0.13947
Brisbane,2582007,AU,Australia/Brisbane,-27.46794,153.02809
Bristol,465866,GB,Europe/London,51.45523,-2.59665
Brits,122497,ZA,Africa/Johannesburg,-25.63473,27.78022
Brno,379466,CZ,Europe/Prague,49.19522,16.60796
Broken Arrow,106563,US,America/Chicago,36.0526,-95.79082
Brooklyn,2736074,US,America/New_York,40.6501,-73.94958
Brovary,109806,UA,Europe/Kyiv,50.51809,30.80671
Brownsville,183887,US,America/Chicago,25.90175,-97.49748
Brugge,118509,BE,Europe/Brussels,51.20892,3.22424
Brussels,1019022,BE,Europe/Brussels,50.85045,4.34878
Bryansk,427236,RU,Europe/Moscow,53.25209,34.37167
Brăila,213569,RO,Europe/Bucharest,45.27152,27.97429
Bucaramanga,581130,CO,America/Bogota,7.12539,-73.1198
Bucharest,1877155,RO,Europe/Bucharest,44.43225,26.10626
Bucheon-si,850731,KR,Asia/Seoul,37.49889,126.78306
Budapest,1741041,HU,Europe/Budapest,47.49835,19.04045
Budapest III. kerület,123723,HU,Europe/Budapest,47.54157,19.04501
Budapest XI. kerület,139049,HU,Europe/Budapest,47.47603,19.03605
Budapest XIII. kerület,113531,HU,Europe/Budapest,47.52978,19.08068
Budaun,161555,IN,Asia/Kolkata,28.03811,79.12668
Budta,1273715,PH,Asia/Manila,7.20417,124.43972
Buea,140533,CM,Africa/Douala,4.15342,9.24231
Buenaventura,240387,CO,America/Bogota,3.8801,-77.03116
Buenaventura,432385,CO,America/Bogota,3.58333,-77
Buenavista,206081,MX,America/Mexico_City,19.60833,-99.16944
Buenos Aires,2891082,AR,America/Argentina/Buenos_Aires,-34.61315,-58.37723
Buffalo,258071,US,America/New_York,42.88645,-78.87837
Buguma,135404,NG,Africa/Lagos,4.73614,6.86236
Buhe,106347,CN,Asia/Shanghai,30.28757,112.22979
Bujumbura,769317,BI,Africa/Bujumbura,-3.38193,29.36142
Bukama,105530,CD,Africa/Lubumbashi,-9.20443,25.85475
Bukavu,816811,CD,Africa/Lubumbashi,-2.49077,28.84281
Bukhara,280187,UZ,Asia/Samarkand,39.77472,64.42861
Bukit Batok New Town,158030,SG,Asia/Singapore,1.35903,103.76368
Bukit Bintang,120529,MY,Asia/Kuala_Lumpur,3.14657,101.71023
Bukit Jalil,200000,MY,Asia/Kuala_Lumpur,3.04913,101.68036
Bukit Merah Estate,151250,SG,Asia/Singapore,1.28417,103.82306
Bukit Mertajam,212329,MY,Asia/Kuala_Lumpur,5.36301,100.4667
Bukit Panjang New Town,138050,SG,Asia/Singapore,1.37972,103.76472
Bukit Rahman Putra,607000,MY,Asia/Kuala_Lumpur,3.21727,101.5608
Bukittinggi,121028,ID,Asia/Jakarta,-0.30907,100.37055
Bukoba,144938,TZ,Africa/Dar_es_Salaam,-1.33167,31.81222
Bulandshahr,198612,IN,Asia/Kolkata,28.40392,77.85773
Bulaon,131818,PH,Asia/Manila,15.08262,120.66288
Bulawayo,1200337,ZW,Africa/Harare,-20.15,28.58333
Bumba,154586,CD,Africa/Kinshasa,2.18771,22.46827
Bunamwaya,413400,UG,Africa/Kampala,0.25344,32.55723
Bunda,182970,TZ,Africa/Dar_es_Salaam,-2.02153,33.87109
Bunia,399282,CD,Africa/Lubumbashi,1.55941,30.25224
Buraydah,745353,SA,Asia/Riyadh,26.32599,43.97497
Burayu,101400,ET,Africa/Addis_Ababa,9.03528,38.66083
Burbank,105319,US,America/Los_Angeles,34.18084,-118.30897
Burewala,183915,PK,Asia/Karachi,30.16667,72.65
Burgas,195966,BG,Europe/Sofia,42.50606,27.46781
Burgos,178966,ES,Europe/Madrid,42.34106,-3.70184
Burhānpur,202695,IN,Asia/Kolkata,21.30868,76.23026
Burlington,183314,CA,America/Toronto,43.38621,-79.83713
Burnaby,202799,CA,America/Vancouver,49.26636,-122.95263
Burnley,149422,GB,Europe/London,53.8,-2.23333
Bursa,3101833,TR,Europe/Istanbul,40.19559,29.06013
Burton upon Trent,122199,GB,Europe/London,52.80728,-1.64263
Burāri,146190,IN,Asia/Kolkata,28.7557,77.19941
Busan,3678555,KR,Asia/Seoul,35.10168,129.03004
Bushehr,165377,IR,Asia/Tehran,28.96887,50.83657
Bushwick,112620,US,America/New_York,40.69427,-73.91875
Business Bay,191000,AE,Asia/Dubai,25.18544,55.26969
Butanta,123748,BR,America/Sao_Paulo,-23.5702,-46.72628
Butembo,286242,CD,Africa/Lubumbashi,0.14164,29.29117
Butterworth,107591,MY,Asia/Kuala_Lumpur,5.3991,100.36382
Butuan,309709,PH,Asia/Manila,8.94917,125.54361
Buxar,102861,IN,Asia/Kolkata,25.57548,83.98043
Buzău,130954,RO,Europe/Bucharest,45.15,26.83333
Buôn Hồ,127920,VN,Asia/Ho_Chi_Minh,12.95226,108.2962
Buôn Ma Thuột,146975,VN,Asia/Ho_Chi_Minh,12.66747,108.03775
Bydgoszcz,366452,PL,Europe/Warsaw,53.1235,18.00762
Bytom,189186,PL,Europe/Warsaw,50.34802,18.93282
Béchar,165241,DZ,Africa/Algiers,31.61667,-2.21667
Bégoua,264067,CF,Africa/Bangui,4.45437,18.53475
Béjaïa,176139,DZ,Africa/Algiers,36.75587,5.08433
Bình Thủy,113565,VN,Asia/Ho_Chi_Minh,10.07431,105.73974
Büyükçekmece,163140,TR,Europe/Istanbul,41.02072,28.58502
Bābol,202796,IR,Asia/Tehran,36.55102,52.6786
Bāli,296973,IN,Asia/Kolkata,22.64859,88.34115
Bālurghāt,141404,IN,Asia/Kolkata,25.22099,88.77732
Bānda,152218,IN,Asia/Kolkata,25.47758,80.33491
Bāndarban,495272,BD,Asia/Dhaka,22.19534,92.21946
Bāneh,104799,IR,Asia/Tehran,35.9975,45.8853
Bānkura,133966,IN,Asia/Kolkata,23.23241,87.0716
Bānsbāria,108474,IN,Asia/Kolkata,22.95387,88.40098
Bārsi,110983,IN,Asia/Kolkata,18.23454,75.69275
Bārākpur,148174,IN,Asia/Kolkata,22.76602,88.36336
Bārāsat,298127,IN,Asia/Kolkata,22.72154,88.48198
Bălţi,125000,MD,Europe/Chisinau,47.76314,27.92932
Bīdar,204071,IN,Asia/Kolkata,17.90802,77.51524
Bīkaner,576015,IN,Asia/Kolkata,28.01762,73.31495
Bīrjand,196982,IR,Asia/Tehran,32.86628,59.22114
Būkān,213331,IR,Asia/Tehran,36.521,46.2089
Būsh,136441,EG,Africa/Cairo,29.14816,31.12733
Bạc Liêu,107911,VN,Asia/Ho_Chi_Minh,9.29414,105.72776
Bảo Lộc,151915,VN,Asia/Ho_Chi_Minh,11.54798,107.80772
Bến Tre,124449,VN,Asia/Ho_Chi_Minh,10.24147,106.37585
Cabanatuan City,327325,PH,Asia/Manila,15.48586,120.96648
Cabimas,351736,VE,America/Caracas,10.39907,-71.45206
Cabinda,550000,AO,Africa/Luanda,-5.56717,12.19787
Cabo Frio,108239,BR,America/Sao_Paulo,-22.88717,-42.02622
Cabo de Santo Agostinho,143105,BR,America/Recife,-8.28773,-35.02925
Cabudare,102686,VE,America/Caracas,10.02658,-69.26203
Cabudwaaq,120000,SO,Africa/Addis_Ababa,6.24585,46.2247
Cabuyao,308745,PH,Asia/Manila,14.2726,121.1262
Cachoeirinha,121084,BR,America/Sao_Paulo,-29.95111,-51.09389
Cachoeirinha,143366,BR,America/Sao_Paulo,-23.45442,-46.66209
Cachoeiro de Itapemirim,187019,BR,America/Sao_Paulo,-20.84889,-41.11278
Cadiz,126766,ES,Europe/Madrid,36.52672,-6.2891
Cadiz,129053,PH,Asia/Manila,10.9465,123.288
Caen,110624,FR,Europe/Paris,49.18585,-0.35912
Cagayan de Oro,445103,PH,Asia/Manila,8.48222,124.64722
Cagliari,149257,IT,Europe/Rome,39.23054,9.11917
Cagua,119033,VE,America/Caracas,10.18634,-67.45935
Cainta,283172,PH,Asia/Manila,14.5786,121.1222
Cairns,153075,AU,Australia/Brisbane,-16.92366,145.76613
Cairo,9606916,EG,Africa/Cairo,30.06263,31.24967
Cajamarca,201329,PE,America/Lima,-7.16378,-78.50027
Calabar,540000,NG,Africa/Lagos,4.95893,8.32695
Calabozo,168605,VE,America/Caracas,8.92416,-67.42929
Calama,165731,CL,America/Santiago,-22.45667,-68.92371
Calamba,539671,PH,Asia/Manila,14.21167,121.16528
Calgary,1019942,CA,America/Edmonton,51.05011,-114.08529
Cali,2392877,CO,America/Bogota,3.43722,-76.5225
Callao,1300000,PE,America/Lima,-12.05659,-77.11814
Caloocan City,1500000,PH,Asia/Manila,14.64953,120.96788
Cam Ranh,146771,VN,Asia/Ho_Chi_Minh,11.92144,109.15913
Camagüey,347562,CU,America/Havana,21.38083,-77.91694
Camaragibe,156736,BR,America/Recife,-8.02167,-34.98111
Camayenne,1871242,GN,Africa/Conakry,9.535,-13.68778
Camaçari,188758,BR,America/Bahia,-12.6975,-38.32417
Cambridge,129920,CA,America/Toronto,43.3601,-80.31269
Cambridge,145674,GB,Europe/London,52.2,0.11667
Cambridge,110402,US,America/New_York,42.3751,-71.10561
Campeche,220389,MX,America/Merida,19.84386,-90.52554
Campina Grande,348936,BR,America/Fortaleza,-7.23056,-35.88111
Campinas,1031554,BR,America/Sao_Paulo,-22.90556,-47.06083
Campo Grande,906092,BR,America/Campo_Grande,-20.44278,-54.64639
Campo Limpo,115925,BR,America/Sao_Paulo,-23.63634,-46.76565
Campo Limpo de Goiás,236162,BR,America/Sao_Paulo,-16.29345,-49.09083
